address,alias,type,malicious
0xE1BA0FB44CCb0D11b80F92f4f8Ed94CA3fF51D00,Aave BAT v1,token,False
0x5cE188B44266c7B4bbC67Afa3D16b2eB24eD1065,UWU Vault  NFTX ,token,False
0x46ae264Bf6d9Dc6Dd84c31064551f961c67a755c,HOT,token,False
0x8A7aDc1B690E81c758F1BD0F72DFe27Ae6eC56A5,Bolide,token,False
0xEE388f0527907339254f31254faEafFc4072a7ed,BTCDaiRebalancingSetToken,token,False
0x4daE3Ed84d32f015cA6E5c94bEaF56203C7E46bA,Adient,token,False
0xb131f4A55907B10d1F0A50d8ab8FA09EC342cd74,Memecoin,token,False
0xc2c4D4094f521A6905D46cB8aA3d1765ABEA89Cf,Alibaba Group Holding Limited,token,False
0x9746953F5b1324a78132895cfD263F417B0faAE3,ValueCyberToken,token,False
0xC6bDb96E29c38DC43f014Eed44dE4106A6A8eB5f,Inu Inu,token,False
0x74232704659ef37c08995e386A2E26cc27a8d7B1,Strike,token,False
0xe3fb646fC31Ca12657B17070bC31a52E323b8543,Elrond Gold,token,False
0xd2946be786F35c3Cc402C29b323647aBda799071,VikkyToken,token,False
0x24456F2786d975973a0905Fd53236c8311cc3006,Shiba Inu VS COVID,token,False
0xcb9a14d68cD0690b3696f42DCFDF609a67824736,Dr.Xin Health Industry Chain,token,False
0x6393E822874728f8Afa7e1C9944E417D37CA5878,Cryptoindex com 100,token,False
0x5abFd418AdB35e89c68313574eB16BdfFc15e607,Timvi,token,False
0x0e536b7831c7A7527FaD55da433986853d21A0c7,Harpoon,token,False
0x137dDB47Ee24EaA998a535Ab00378d6BFa84F893,Radiant Capital,token,False
0xA0471cdd5c0dc2614535fD7505b17A651a8F0DAB,EasySwap,token,False
0xD2d01dd6Aa7a2F5228c7c17298905A7C7E1dfE81,Onyx USD,token,False
0x1E6063B7B3A1c1952eD2c4087fd528998dB69Ec7,FUTUREXCRYPTO,token,False
0x9Cb2f26A23b8d89973F08c957C4d7cdf75CD341c,Digital Rand,token,False
0xaC0104Cca91D167873B8601d2e71EB3D4D8c33e0,Crowns,token,False
0x9469D013805bFfB7D3DEBe5E7839237e535ec483,Darwinia Network,token,False
0x7825e833D495F3d1c28872415a4aee339D26AC88,Telos,token,False
0x137ceE63f06ca413Ca51D485fE98B0d12bAcFA14,TrueGBP,token,False
0xF38011F9153aCFfACa3fBFC42Ddfa766C980d967,Pluto,token,False
0x91E84EC6101547C1FA39Dd565dd8b020E3c20CF2,Cannadrix,token,False
0x916c5DE09cF63f6602d1e1793FB41F6437814A62,JACY,token,False
0xA67E9F021B9d208F7e3365B2A155E3C55B27de71,KleeKai,token,False
0xbE393AA534F82c0ffAC31BF06A23e283AcB3352B,TokenAsset,token,False
0x303D396bB1E2A73b1536665964aa9f5AA0f7f9cA,Numisma Coin,token,False
0xd432e8611377E307D3e5710132515be1E6AA6156,FaceDAO,token,False
0xeEA509C221c5C6979e974f4501b4829be0Ab2f8c,ENO,token,False
0x0c572544a4Ee47904d54aaA6A970AF96B6f00E1b,Wasder,token,False
0xDF2C7238198Ad8B389666574f2d8bc411A4b7428,Hifi Finance,token,False
0xCC8Fa225D80b9c7D42F96e9570156c65D6cAAa25,Smooth Love Potion,token,False
0x28cb7e841ee97947a86B06fA4090C8451f64c0be,YF Link,token,False
0xC48b4814fAEd1CCc885DD6fDe62A6474AeCbb19a,CoinMerge  ERC20 ,token,False
0x884181554dfA9e578d36379919C05C25dC4a15bB,Gene Source Code Token,token,False
0x9fa69536d1cda4A04cFB50688294de75B505a9aE,DeRace,token,False
0x1Af20b8D1eDe928F437B3A86801796B167840d2b,eToro Hong Kong Dollar,token,False
0x4575f41308EC1483f3d399aa9a2826d74Da13Deb,Orchid Protocol,token,False
0x81c9151de0C8bafCd325a57E3dB5a5dF1CEBf79c,Datum,token,False
0xc6003a33F7464d6E6c1DC17344A75A9952187541,Trust Shore Token,token,False
0xdab396cCF3d84Cf2D07C4454e10C8A6F5b008D2b,Goldfinch,token,False
0x1337DEF18C680aF1f9f45cBcab6309562975b1dD,Armor NXM,token,False
0x96b52B5BF8D902252D0714A1BD2651A785Fd2660,EtherBone,token,False
0xc11158c5dA9db1D553ED28f0C2BA1CbEDD42CFcb,PAW,token,False
0x27d0E0Da86dA893053704DAd1C9cC6E6b1Ee37b0,Alcoa,token,False
0x7a82C573B378CEEa29772aFB93891f0d0afA93b7,Wizard,token,False
0x0B7f0e51Cd1739D6C96982D55aD8fA634dd43A9C,Dream Machine Token,token,False
0xe6Cc10ef4de1cCFb821C99C04ABFE1859D8eAB8f,Exen,token,False
0xB73e314501Ec4dc2C7c7351514458b1c139Df98A,Super Pay,token,False
0x7C0382583Bc52d677d17E205665979cA75AA724A,Galapagos NV,token,False
0x41f3b2B6d4d122e81834582a3f3367388dEF95cf,MoFlux - Safety Net Set,token,False
0xbD301BE09eB78Df47019aa833D29eDc5D815D838,YFUEL,token,False
0x10Be9a8dAe441d276a5027936c3aADEd2d82bC15,UniMex Network,token,False
0xc55c2175E90A46602fD42e931f62B3Acc1A013Ca,Mogul Productions,token,False
0x391E86e2C002C70dEe155eAceB88F7A3c38f5976,Aave AMM UniUSDCWET,token,False
0xa44E5137293E855B1b7bC7E2C6f8cD796fFCB037,Sentinel [OLD],token,False
0xaE8488e75493B89A0E1488BF91542208C416f486,Buzcoin,token,False
0x3D371413dd5489F3A04C07c0C2CE369c20986ceb,YOUcash,token,False
0x2E185eF6684d2D0fE9D311782E0ef738d63861E0,10X Short Bitcoin Cash Token,token,False
0xBFbe5332f172d77811bC6c272844f3e54A7B23bB,Wemark,token,False
0x4D13d624a87baa278733c068A174412AfA9ca6C8,Eterbase Coin,token,False
0x8cEa63f6383c1C13633F179F1af70ef75701a979,Thorium,token,False
0x2162f572B25f7358db9376AB58a947a4e45CeDE1,LABEL Foundation,token,False
0x896e145568624a498c5a909187363AE947631503,WasabiX,token,False
0x13B2f6928D7204328b0E8E4BCd0379aA06EA21FA,Aave AMM WBTC,token,False
0xd73A66B8FB26Be8B0AcD7c52Bd325054Ac7d468b,Woonk,token,False
0x4eC2eFb9cBd374786A03261E46ffce1a67756f3B,Deflacoin,token,False
0x4C25Bdf026Ea05F32713F00f73Ca55857Fbf6342,Font,token,False
0xb38f206615325306DddEB0794A6482486B6B78b8,1X Short EOS Token,token,False
0x042aFd3869A47E2d5d42CC787D5c9E19DF32185F,Hotpot Base Token,token,False
0xB2135AB9695a7678Dd590B1A996CB0f37BCB0718,Signals,token,False
0x406ab55C0bAB2D4a3361f87F251211c3090d80Bc,EasyCoinDigitalFreedom,token,False
0xBb1f24C0c1554b9990222f036b0AaD6Ee4CAec29,CryptoSoul,token,False
0xc9c4d9Ec2B44B241361707679D3Db0876aC10CA6,Power Candy,token,False
0x811817A87f9b9C00621d6A1A9A3cF8cCf10f4e7f,Bitcoin International Domestique,token,False
0x29eC3ff4e1dCad5A207DbD5d14e48073AbBA0Bd3,eToro South African Rand,token,False
0x7cf6dC769482AbEe2FF75795d000F381A8062DEC,Far Token,token,False
0xe75ad3aAB14E4B0dF8c5da4286608DaBb21Bd864,Acute Angle Cloud,token,False
0x1796ae0b0fa4862485106a0de9b654eFE301D0b2,Polychain Monsters,token,False
0xCd4b4b0F3284a33AC49C67961EC6e111708318Cf,AX1 Mining token,token,False
0xD9063a24630f24cd4Dc99a9C7aBe73F82Fc6B722,Arenum,token,False
0x4D9F37E79723A3bb910E1b2fc7b1ef851261B1d9,T-Mobile US Inc,token,False
0x1426cC6D52D1B14e2B3b1Cb04d57ea42B39c4c7c,Jomon Shiba,token,False
0xDE12c7959E1a72bbe8a5f7A1dc8f8EeF9Ab011B3,DEI Token,token,False
0xb4FBed161bEbcb37afB1Cb4a6F7cA18b977cCB25,Dogeswap,token,False
0x9355372396e3F6daF13359B7b607a3374cc638e0,WHALE,token,False
0xD2299b3098Cf5E13144caebFDAD61EBE505233Dc,AurumOx,token,False
0x6c5bA91642F10282b576d91922Ae6448C9d52f4E,Phala Network,token,False
0xFea300256736DC102F63552303a5B0995B15F79E,Echelon,token,False
0xd3e7e71d20403A6d0bEaD558c0Bf19452A3fD002,Everyonetoken,token,False
0x86ed939B500E121C0C5f493F399084Db596dAd20,SpaceChain (ERC-20),token,False
0x287609A15A683640A5bbC4d93D4D5f4Ed6bAD3A0,PICK,token,False
0x7c8155909cd385F120A56eF90728dD50F9CcbE52,Nahmii,token,False
0x79f9ef8429B24E3cB0929eAaa5FABfCC3B15F86D,Gamestop,token,False
0x7f3141c4D6b047fb930991b450f1eD996a51CB26,X,token,False
0x1321f1f1aa541A56C31682c57b80ECfCCd9bB288,ARC Governance,token,False
0x755eb14D2fefF2939EB3026f5CaD9D03775b9fF4,BunnyToken,token,False
0x30f271C9E86D2B7d00a6376Cd96A1cFBD5F0b9b3,Decentr,token,False
0x36F3FD68E7325a35EB768F1AedaAe9EA0689d723,Empty Set Dollar,token,False
0x1aABf9B575e4329b8C8F272428AD5E43ab4AeFC8,Bugg Inu,token,False
0xC2C63F23ec5E97efbD7565dF9Ec764FDc7d4e91d,Boule Token,token,False
0xfb62AE373acA027177D1c18Ee0862817f9080d08,My DeFi Pet,token,False
0x974c98Bc2e82FA18de92B7e697A1D9BD25682e80,3X Long Ethereum Classic Token,token,False
0x519475b31653E46D20cD09F9FdcF3B12BDAcB4f5,Viuly,token,False
0x06FF1a3B08b63E3b2f98A5124bFC22Dc0AE654d3,Atlas,token,False
0x856c4388C56c2a613c60507a4701af627157Fed6,ETH Trending Alpha ST Set II,token,False
0x8606a8F28e1e2FD50B9074d65C01548B1F040B32,Cryptrust,token,False
0x8F9bfe5b6A5C3fEa8c64ad41a5Cf6f60Ec4aa47c,SWAPCOINZ,token,False
0x7a54Fae94B6960D9f7316612EEC179078e911769,MoviePass,token,False
0x37236CD05b34Cc79d3715AF2383E96dd7443dCF1,Small Love Potion,token,False
0x8A3e08353E3c64d9Fa5683Bb5E2fBBF8AeF7e7E9,Agricultural ecological chain,token,False
0xf03A7Eb46d01d9EcAA104558C732Cf82f6B6B645,Stader MaticX,token,False
0x8b79656FC38a04044E495e22fAD747126ca305C4,AgaveCoin,token,False
0x6668E032698cC5810B9ccA1090A5A079772b417f,Beau Cat,token,False
0x31D457E7bcFf5Bc9A5Ef86E6a5eA1DB5b5C3BFB0,FOXX,token,False
0x78481fB80CAabb252909218164266Ac83F815000,Ethereum High Yield Set,token,False
0x574F84108a98c575794F75483d801d1d5DC861a5,Robotina,token,False
0x8167D3B1024cB51A2DD1B4d889ddf7023420796a,Noku,token,False
0x40FD72257597aA14C7231A7B1aaa29Fce868F677,Sora,token,False
0xe6A9e1BEC166f50Eda336d02dF2662d4Eb8AB23c,Liquid Bank,token,False
0x903bEF1736CDdf2A537176cf3C64579C3867A881,ICHI,token,False
0x6F0F17DF020cb9F200C175883B24B4407d18C521,zTokens,token,False
0x17B26400621695c2D8C2D8869f6259E82D7544c4,Custom contract network,token,False
0x37DB56E0FbA0BE2cbf96e3de3BFF8096b6D59179,EthereumCloud,token,False
0x1F9232E7F1318Abf91366e6081d57Fa3C1bcdE88,Energy Source,token,False
0x2B7922FdF76Fb3466902C7B702A20EA6A450A0A0,Fund Token Coin,token,False
0xfa1004e9c0063E59DBf965B9490f3153B87Fb45f,Uzone Token,token,False
0xEE1CeA7665bA7aa97e982EdeaeCb26B59a04d035,ORAO Network,token,False
0x4521C9aD6A3D4230803aB752Ed238BE11F8B342F,Sanin Inu,token,False
0x865D176351f287fE1B0010805b110d08699C200A,BananaCoin,token,False
0xA2B47Bc1f3E58C30D7744EF1194E2dbB4363e287,QQBC,token,False
0xCAabCaA4ca42e1d86dE1a201c818639def0ba7A7,Talken,token,False
0x54C9EA2E9C9E8eD865Db4A4ce6711C2a0d5063Ba,BarterTrade,token,False
0x97A3BD8a445cC187c6A751F392e15C3B2134D695,Blockster,token,False
0x05Fb86775Fd5c16290f1E838F5caaa7342bD9a63,Hacken Token,token,False
0x2E68dfB3f50Ea302c88F8dB74096D57565D9970a,Amino Network,token,False
0xc175E77b04F2341517334Ea3Ed0b198A01A97383,3X Long TRX Token,token,False
0x740623d2c797b7D8D1EcB98e9b4Afcf99Ec31E14,DoYourTip,token,False
0x685aea4F02E39E5a5BB7f7117E88DB1151F38364,Shill,token,False
0x86807Da5B92d31F67E128771CAcb85F3579646eA,3X Short TRX Token,token,False
0x9ee91F9f426fA633d227f7a9b000E28b9dfd8599,Lido Staked Matic,token,False
0x9bd4f0B2c73B5E2bef9F1aB0841E5C460Cf8CEdC,Global Coin Market,token,False
0x2e071D2966Aa7D8dECB1005885bA1977D6038A65,Etheroll,token,False
0x3f344C88d823F180Fb8b44A3C7Cfc4edc92dFa35,Definex,token,False
0xC2685307Ef2B8842fbf3DeF432408C46Bd0420fd,3X Long LEO Token,token,False
0x59A921Db27Dd6d4d974745B7FfC5c33932653442,Mirrored Google,token,False
0x40986a85B4cFCDb054A6CBFB1210194fee51af88,UniFarm,token,False
0x9B20DaBcec77f6289113E61893F7BEeFAEB1990a,FairGame,token,False
0xcbee6459728019CB1f2bB971dDe2eE3271BC7617,WemergeToken,token,False
0x0Ba45A8b5d5575935B8158a88C631E9F9C95a2e5,Tellor Tributes,token,False
0x3918C42F14F2eB1168365F911f63E540E5A306b5,Neural Protocol,token,False
0x419c4dB4B9e25d6Db2AD9691ccb832C8D9fDA05E,Dragonchain,token,False
0xDaba2cdC53fbFc7EF00ce427dE493c679A6DB151,DropBox,token,False
0xd248B0D48E44aaF9c49aea0312be7E13a6dc1468,Status Genesis Token,token,False
0xf33121A2209609cAdc7349AcC9c40E41CE21c730,Blockchain Adventurers Guild,token,False
0x3819f64f282bf135d62168C1e513280dAF905e06,Hedron,token,False
0xe86811516F9E46F6F2a8a19754c893deD414D682,12H Ichimoku HA EMA Breakout Set,token,False
0x604026696fDB3C6720AE3049C46d59AC604dEA0A,eXciting Japan Coin,token,False
0x818Fc6C2Ec5986bc6E2CBf00939d90556aB12ce5,Kin,token,False
0x752FF65b884b9C260D212C804E0b7ACEea012473,SnapCoin,token,False
0x9BFEDc30A3930b709c0FCB01c5c59733b64aC827,Facite,token,False
0xDAf76716996052aff7edb66Ef0Edb301BF001B6F,ABACOIN,token,False
0xE99De844EF3Ef72806cf006224EF3b813e82662f,YouMinter,token,False
0xde4EE8057785A7e8e800Db58F9784845A5C2Cbd6,DeXe,token,False
0x66AF49eBAeEfed6F0F43df48142341391F3F25c1,Mangu,token,False
0x254bCa53A17A1C6E1AdA05C06aff042684E846c2,Cygnity,token,False
0xae7ab96520DE3A18E5e111B5EaAb095312D7fE84,Lido Staked Ether,token,False
0x00b8B059F132009E5a812F27cc42733d135915df,Cyborg,token,False
0xcB3F902bf97626391bF8bA87264bbC3DC13469be,The Real Coin,token,False
0xe9C9e7E1DaBea830C958C39D6b25964a6F52143A,HeyToken,token,False
0x34031510Cb586733050F25C9888f685f4B084c66,US Natural Gas Spot,token,False
0x1C9922314ED1415c95b9FD453c3818fd41867d0B,Tower,token,False
0xa19A40FbD7375431fAB013a4B08F00871B9a2791,Swagg Network,token,False
0x2C974B2d0BA1716E644c1FC59982a89DDD2fF724,Viberate,token,False
0xEF2463099360a085f1f10b076Ed72Ef625497a06,Sharpe Platform Token,token,False
0xe0B9a2C3E9f40CF74B2C7F591B2b0CCa055c3112,Genesis Shards,token,False
0xeEd4d7316a04ee59de3d301A384262FFbDbd589a,Page Network,token,False
0xEC681F28f4561c2a9534799AA38E0d36A83Cf478,YVS Finance,token,False
0x270D09cb4be817c98e84fEffdE03D5CD45e30a27,Maki Finance,token,False
0x8E9c3D1F30904E91764B7b8bBFDa3a429b886874,0xETH SV,token,False
0x687174f8C49ceb7729D925C3A961507ea4Ac7b28,Gatcoin,token,False
0xBeE6EDF5fa7e862ed2eA9b9f42cb0849184aAE85,BlockState Security Token,token,False
0xd2F29748F8698606dca9f48b8967241b595ab9E5,Icarus Network,token,False
0x48C276e8d03813224bb1e55F953adB6d02FD3E02,Kuma Inu,token,False
0xcAe636167db2369bd746F2bcBa79a6e8b0d4E000,Education Assessment Cult,token,False
0x79BfD2670b6Bb2219D30a6fd0DBF287F2B66633d,IC-Node,token,False
0xa20f77B7ad5A88badC48800C56507B7274c06Fdc,Cherry Network,token,False
0xc56b13ebbCFfa67cFb7979b900b736b3fb480D78,Social Activity Token,token,False
0xb5A5F22694352C15B00323844aD545ABb2B11028,ICX,token,False
0x4457DC5a9e71B975A8E0F855bbE795F5Cbdcc10F,VEHICLE DATA ARTIFICIAL INTELLIGENCE PLATFORM,token,False
0x7869c4A1a3f6F8684FBCC422a21aD7Abe3167834,Pivot Token,token,False
0xF0dC76C22139ab22618dDFb498BE1283254612B1,Wrapped Star,token,False
0xB26631c6dda06aD89B93C71400D25692de89c068,Minds,token,False
0x7a18919f0b05fA5e91F3eF43aFE8a72105C9d4B8,WatermelonBlock,token,False
0xcb03bec536843D338ac138205a6689d4cDc11046,ABPT Crypto,token,False
0xD0Df51CeC800D1F8045722377f6faceba8d15A4d,TheHashSpeed,token,False
0xBe428c3867F05deA2A89Fc76a102b544eaC7f772,CyberVeinToken,token,False
0xaAAf91D9b90dF800Df4F55c205fd6989c977E73a,Monolith,token,False
0xb53ecF1345caBeE6eA1a65100Ebb153cEbcac40f,Childhoods End,token,False
0x383B0b2ce2e1757b5e1D087D8f36013eA595541a,Heal The World,token,False
0x7BEF710a5759d197EC0Bf621c3Df802C2D60D848,SHOPX,token,False
0x9eFa0e2387E4CBA02a6E4E6594b8f4Dd209a0b93,LondonCoin,token,False
0x601a0eE18E9DCdc70658d8B87a748e11344D3A45,APEX Protocol,token,False
0x9E976F211daea0D652912AB99b0Dc21a7fD728e4,MAP Protocol,token,False
0x8511dC1Dece6FaF58f696AAC265Fef18Da7D7a05,TrueGBP,token,False
0x2fd61567c29E7ADB4Ca17e60E1f4a3Fcfe68aCb8,SymVerse,token,False
0xfe5F141Bf94fE84bC28deD0AB966c16B17490657,LibraToken,token,False
0xBB0E17EF65F82Ab018d8EDd776e8DD940327B28b,AXS,token,False
0x9f4909Cc95FB870BF48C128C1Fdbb5F482797632,Guzzler,token,False
0x7aF89c8A06719271A96e62E290Ea9Ed192E73FC1,Gold Mining Members,token,False
0xFF75CEd57419bcaEBe5F05254983b013B0646eF5,Cook,token,False
0x11E0b97730A67E6dfb8A917Ce9a464Bf6Fb1ABE0,IzerBlack,token,False
0xE00639A1f59B52773b7d39d9F9beF07F6248dbAe,The DAOX Index,token,False
0x186a33d4dBcd700086A26188DcB74E69bE463665,7ELEVEN,token,False
0x832904863978b94802123106e6eB491BDF0Df928,Optitoken,token,False
0x05EDFfBda103d90d5040829A105f687443e0CA3e,Woyager,token,False
0xb62d18DeA74045E822352CE4B3EE77319DC5ff2F,EventChain,token,False
0x056Fd409E1d7A124BD7017459dFEa2F387b6d5Cd,Gemini Dollar,token,False
0x99fE3B1391503A1bC1788051347A1324bff41452,SportX,token,False
0x3B7ac088c0D56D1fcb890a510A4a911ce4fe363a,International Business Machines Corp,token,False
0x65032604Dab202aFf9ADf89300CdB4bD0d059F55,SOBA,token,False
0x53884b61963351C283118a8E1Fc05BA464a11959,Monnos,token,False
0xD375EeD3549CbC8243358EF3Bd6026e2c2DC8e53,CSC JACKPOT,token,False
0x1071BA8aDA384C2B9b87F808E19DbB9AA4f0F88a,SharesChain,token,False
0x4993CB95c7443bdC06155c5f5688Be9D8f6999a5,Round,token,False
0x27D16A670BeC2e2dB9E0Ca367AAEe6758d2cb3c7,Quality Control Safety System,token,False
0x14F37B574242D366558dB61f3335289a5035c506,Hacker Gold,token,False
0xEF7379179a9a85e1244bfC25FaE3292eE09Af8B8,ASM Pacific Technology Limited,token,False
0xB97D5cF2864FB0D08b34a484FF48d5492B2324A0,Klondike Finance v1,token,False
0x6F9C26Fa731C7Ea4139Fa669962Cf8F1CE6C8b0B,OATH,token,False
0x66E247De1f61dA1Cc3E2c6E74aC15d1ba741B76f,Hi Friends Coin,token,False
0x2F6081E3552b1c86cE4479B80062A1ddA8EF23E3,Dollars,token,False
0x97fe22E7341a0Cd8Db6F6C021A24Dc8f4DAD855F,sGBP,token,False
0x101cc05f4A51C0319f570d5E146a8C625198e636,Aave TUSD,token,False
0xB5FE099475d3030DDe498c3BB6F3854F762A48Ad,FNK,token,False
0x3402E15b3EA0f1aEC2679c4Be4c6d051ceF93953,QAO,token,False
0x8c9E4CF756b9d01D791b95bc2D0913EF2Bf03784,AEROTOKEN,token,False
0x90528aeb3a2B736B780fD1B6C478bB7E1d643170,XPA,token,False
0x358bD0d980E031E23ebA9AA793926857703783BD,Aave AMM BptWBTCWETH,token,False
0xBd0793332e9fB844A52a205A233EF27a5b34B927,ZB Token,token,False
0x88FCFBc22C6d3dBaa25aF478C578978339BDe77a,Katalyse,token,False
0x89Ab32156e46F46D02ade3FEcbe5Fc4243B9AAeD,pNetwork,token,False
0x9ea20fBFAA44efBc60C6728fCdBA17f01b7E04FE,Torex,token,False
0xA1248c718d52752b2cC257eeb0eBa900408dAeB8,SWYFT,token,False
0x1bF7Fd22709733cCD7c45AB27Dd02C7EC8E50078,Quiztok,token,False
0xB5ceAb8559742713c9E3306e72B69A429eBf166B,Bit Eternity,token,False
0x9903A4Cd589DA8e434f264deAFc406836418578E,Harrison First,token,False
0x67B6D479c7bB412C54e03dCA8E1Bc6740ce6b99C,Kylin Network,token,False
0xE0dF31d06d72b2f5231489AF0edc422B372F49f1,MarsX,token,False
0x89eE58Af4871b474c30001982c3D7439C933c838,yfBeta,token,False
0x8c18D6a985Ef69744b9d57248a45c0861874f244,ClinTex CTi,token,False
0xb0CC5610E590eB7215bf4D69eCA2ca26b6A9Bc87,ScudoCash,token,False
0x324AF2D5353f2dD138E234b359d30d67C64b1b20,Oracle System,token,False
0x87a92428bBc876d463C21C8e51b903f127d9A9F4,Advanced United Continent,token,False
0xeE4458e052B533b1aABD493B5f8c4d85D7B263Dc,Blockpass,token,False
0x486A72811ae65C4C814Ba929d6da35497d21296f,Galaxy Wallet,token,False
0x000000007a58f5f58E697e51Ab0357BC9e260A04,Concave,token,False
0x40395044Ac3c0C57051906dA938B54BD6557F212,MobileGo,token,False
0x1e797Ce986C3CFF4472F7D38d5C4aba55DfEFE40,BlockCDN,token,False
0x9827F6E8Df0CcC584ff7b37144De8bac7c446385,Kitcoin,token,False
0x8A2279d4A90B6fe1C4B30fa660cC9f926797bAA2,Chromia,token,False
0xEDD8DA5C20EB014E550008DF3304213ddE5e29F0,Mars Network,token,False
0xD39a2CeCBA2657e125Ba6a5c98ad2F6b6D7E83FD,Luxo,token,False
0xd9af2d11d788da0097076f4Eb21bd1C5533743D9,Legal Block,token,False
0xff56Cc6b1E6dEd347aA0B7676C85AB0B3D08B0FA,Orbs,token,False
0xB4b1D2C217EC0776584CE08D3DD98F90EDedA44b,Climatecoin,token,False
0x4B742b5bdb1D252907AE7F399a891d4a178DBC24,B ONE PAYMENT,token,False
0xcB84d72e61e383767C4DFEb2d8ff7f4FB89abc6e,Vega Protocol,token,False
0xe2Ee1ac57B2E5564522b2dE064A47b3f98B0e9c9,Whalesburg,token,False
0x4CF488387F035FF08c371515562CBa712f9015d4,WePower,token,False
0x794Baab6b878467F93EF17e2f2851ce04E3E34C8,YIN Finance,token,False
0x352c0F76Cfd34Ab3A2724ef67F46cf4D3f61192B,Wrapped Leo,token,False
0x4eE6E959d460dE47DfE58E5E6fBAB330Ce8484b6,QURA GLOBAL,token,False
0x63a18BC38D1101DB7F0efCbCBdCbe927A5879039,Yearn Classic,token,False
0xD3f89750010eAE391d2e40e3B3F9d638C7635279,Skeyer Chain,token,False
0xA8b12Cc90AbF65191532a12bb5394A714A46d358,pBTC35A,token,False
0xdF1D6405df92d981a2fB3ce68F6A03baC6C0E41F,Verasity (Old),token,False
0x4b317864a05c91225ab8f401EC7be0AeB87e9c12,BingoCoin,token,False
0xA0d69E286B938e21CBf7E51D71F6A4c8918f482F,Electronic USD,token,False
0xF5717f5DF41eA67Ef67DFD3c1d02F9940bcF5d08,SeChain,token,False
0xd3E4Ba569045546D09CF021ECC5dFe42b1d7f6E4,Morpheus Network,token,False
0xdB2F2bCCe3efa95EDA95a233aF45F3e0d4f00e2A,Aegis,token,False
0xB31C219959E06f9aFBeB36b388a4BaD13E802725,ONO,token,False
0x8c4E7f814d40f8929F9112C5D09016F923d34472,XCELTOKEN PLUS,token,False
0x0ea984e789302B7B612147E4e4144e64f21425Eb,Waletoken,token,False
0x90b426067bE0b0FF5De257BC4dd6a4815Ea03b5f,Strain,token,False
0x86772b1409b61c639EaAc9Ba0AcfBb6E238e5F83,Indexed Finance,token,False
0x9135D92e3A34e2A94e4474B74b9DC2d51118eeD5,Ulgen Hash Power,token,False
0x868277d475E0e475E38EC5CdA2d9C83B5E1D9fc8,dForce USDT,token,False
0x2bBA3CF6DE6058cc1B4457Ce00deb359E2703d7F,HashCoin,token,False
0x93b1E78a3e652cd2e71C4a767595B77282344932,BITO Coin,token,False
0x3E083D08aDa591fe5356c52fBb89FE725fd9D670,CryptoTrust Token,token,False
0xb8919522331C59f5C16bDfAA6A121a6E03A91F62,Bacon Protocol Home,token,False
0x30f4A3e0aB7a76733D8b60b89DD93c3D0b4c9E2f,CryptogeneToken,token,False
0xD7D8f3b8Bc8bC48d3AcC37879EABA7b85889FA52,ClearDAO,token,False
0x44E9AB4A3AF1ccc8C1cFCE6FC7D3e650373fC507,Cannabium,token,False
0x7206926Ae9482DbdAD19E112B1f2dd4F88dd7772,Nordstrom,token,False
0x10e1E953DDBa597011f8bFA806aB0cC3415a622b,1X Short Ethereum Token,token,False
0xB52FC0F17Df38ad76F290467Aab57caBaEEada14,VideoGamesToken,token,False
0x47da42696A866CDC61A4C809A515500a242909C1,BitRewards Token,token,False
0xD0D42005e7B3c0812b1268F0e5FAF97Ff2423651,KOROMARU,token,False
0x2A05d22DB079BC40C2f77a1d1fF703a56E631cc1,BitAsean,token,False
0x955d5c14C8D4944dA1Ea7836bd44D54a8eC35Ba1,Refund,token,False
0xBA41Ddf06B7fFD89D1267b5A93BFeF2424eb2003,Mythos,token,False
0xd0929d411954c47438dc1d871dd6081F5C5e149c,Refereum,token,False
0x294caEC1E7C1B674F409514AF529aF02E67CdB56,Maya Token,token,False
0x2d0E95bd4795D7aCe0da3C0Ff7b706a5970eb9D3,All Sports,token,False
0x5A56Da75c50aA2733F5Fa9A2442AaEfcBc60B2e6,CortexDAO,token,False
0xB893A8049f250b57eFA8C62D51527a22404D7c9A,American Shiba,token,False
0x8a187D5285d316bcBC9ADafc08b51d70a0d8e000,Smart Investment Fund Token,token,False
0xa150Db9b1Fa65b44799d4dD949D922c0a33Ee606,Digital Reserve Currency,token,False
0xBC6DA0FE9aD5f3b0d58160288917AA56653660E9,Alchemix USD,token,False
0x6295Ab2BE04A617747481B292c390BfcA592Cf28,TokenDesk,token,False
0x42566cFEFC853c232117EbA4413e45782a72715d,Krios,token,False
0x92CC36D66e9d739D50673d1f27929a371FB83a67,Wagmi,token,False
0x94837e5a3D1A3957b8782e8A303f226B29e38A34,Apache,token,False
0x79c71D3436F39Ce382D0f58F1B011D88100B9D91,Xeonbit Token,token,False
0x57e2B08E74B2B2C041e8B7bbB48bf1CDc6b8AfB6,1X Short Ethereum Classic Token,token,False
0x68A118Ef45063051Eac49c7e647CE5Ace48a68a5,Based Money,token,False
0x653430560bE843C4a3D143d0110e896c2Ab8ac0D,Molecular Future,token,False
0x56687cf29Ac9751Ce2a4E764680B6aD7E668942e,FlynnJamm,token,False
0x61fd1c62551850D0c04C76FcE614cBCeD0094498,IDK,token,False
0x50fFF411F4E22e79857fF9aD3475b50D6dF195f0,Phantom Matter,token,False
