address,alias,type,malicious,continue
0x53884b61963351c283118a8e1fc05ba464a11959,Monnos,token,False,False
0xd375eed3549cbc8243358ef3bd6026e2c2dc8e53,CSC JACKPOT,token,False,False
0x1071ba8ada384c2b9b87f808e19dbb9aa4f0f88a,SharesChain,token,False,False
0x4993cb95c7443bdc06155c5f5688be9d8f6999a5,Round,token,False,False
0x27d16a670bec2e2db9e0ca367aaee6758d2cb3c7,Quality Control Safety System,token,False,False
0x14f37b574242d366558db61f3335289a5035c506,Hacker Gold,token,False,False
0xef7379179a9a85e1244bfc25fae3292ee09af8b8,ASM Pacific Technology Limited,token,False,False
0xb97d5cf2864fb0d08b34a484ff48d5492b2324a0,Klondike Finance v1,token,False,False
0x6f9c26fa731c7ea4139fa669962cf8f1ce6c8b0b,OATH,token,False,False
0x66e247de1f61da1cc3e2c6e74ac15d1ba741b76f,Hi Friends Coin,token,False,False
0x2f6081e3552b1c86ce4479b80062a1dda8ef23e3,Dollars,token,False,False
0x97fe22e7341a0cd8db6f6c021a24dc8f4dad855f,sGBP,token,False,False
0x101cc05f4a51c0319f570d5e146a8c625198e636,Aave TUSD,token,False,False
0xb5fe099475d3030dde498c3bb6f3854f762a48ad,FNK,token,False,False
0x3402e15b3ea0f1aec2679c4be4c6d051cef93953,QAO,token,False,False
0x8c9e4cf756b9d01d791b95bc2d0913ef2bf03784,AEROTOKEN,token,False,False
0x90528aeb3a2b736b780fd1b6c478bb7e1d643170,XPA,token,False,False
0x358bd0d980e031e23eba9aa793926857703783bd,Aave AMM BptWBTCWETH,token,False,False
0xbd0793332e9fb844a52a205a233ef27a5b34b927,ZB Token,token,False,False
0x88fcfbc22c6d3dbaa25af478c578978339bde77a,Katalyse,token,False,False
0x89ab32156e46f46d02ade3fecbe5fc4243b9aaed,pNetwork,token,False,False
0x9ea20fbfaa44efbc60c6728fcdba17f01b7e04fe,Torex,token,False,False
0xa1248c718d52752b2cc257eeb0eba900408daeb8,SWYFT,token,False,False
0x1bf7fd22709733ccd7c45ab27dd02c7ec8e50078,Quiztok,token,False,False
0xb5ceab8559742713c9e3306e72b69a429ebf166b,Bit Eternity,token,False,False
0x9903a4cd589da8e434f264deafc406836418578e,Harrison First,token,False,False
0x67b6d479c7bb412c54e03dca8e1bc6740ce6b99c,Kylin Network,token,False,False
0xe0df31d06d72b2f5231489af0edc422b372f49f1,MarsX,token,False,False
0x89ee58af4871b474c30001982c3d7439c933c838,yfBeta,token,False,False
0x8c18d6a985ef69744b9d57248a45c0861874f244,ClinTex CTi,token,False,False
0xb0cc5610e590eb7215bf4d69eca2ca26b6a9bc87,ScudoCash,token,False,False
0x324af2d5353f2dd138e234b359d30d67c64b1b20,Oracle System,token,False,False
0x87a92428bbc876d463c21c8e51b903f127d9a9f4,Advanced United Continent,token,False,False
0xee4458e052b533b1aabd493b5f8c4d85d7b263dc,Blockpass,token,False,False
0x486a72811ae65c4c814ba929d6da35497d21296f,Galaxy Wallet,token,False,False
0x000000007a58f5f58e697e51ab0357bc9e260a04,Concave,token,False,False
0x40395044ac3c0c57051906da938b54bd6557f212,MobileGo,token,False,False
0x1e797ce986c3cff4472f7d38d5c4aba55dfefe40,BlockCDN,token,False,False
0x9827f6e8df0ccc584ff7b37144de8bac7c446385,Kitcoin,token,False,False
0x8a2279d4a90b6fe1c4b30fa660cc9f926797baa2,Chromia,token,False,False
0xedd8da5c20eb014e550008df3304213dde5e29f0,Mars Network,token,False,False
0xd39a2cecba2657e125ba6a5c98ad2f6b6d7e83fd,Luxo,token,False,False
0xd9af2d11d788da0097076f4eb21bd1c5533743d9,Legal Block,token,False,False
0xff56cc6b1e6ded347aa0b7676c85ab0b3d08b0fa,Orbs,token,False,False
0xb4b1d2c217ec0776584ce08d3dd98f90ededa44b,Climatecoin,token,False,False
0x4b742b5bdb1d252907ae7f399a891d4a178dbc24,B ONE PAYMENT,token,False,False
0xcb84d72e61e383767c4dfeb2d8ff7f4fb89abc6e,Vega Protocol,token,False,False
0xe2ee1ac57b2e5564522b2de064a47b3f98b0e9c9,Whalesburg,token,False,False
0x4cf488387f035ff08c371515562cba712f9015d4,WePower,token,False,False
0x794baab6b878467f93ef17e2f2851ce04e3e34c8,YIN Finance,token,False,False
0x352c0f76cfd34ab3a2724ef67f46cf4d3f61192b,Wrapped Leo,token,False,False
0x4ee6e959d460de47dfe58e5e6fbab330ce8484b6,QURA GLOBAL,token,False,False
0x63a18bc38d1101db7f0efcbcbdcbe927a5879039,Yearn Classic,token,False,False
0xd3f89750010eae391d2e40e3b3f9d638c7635279,Skeyer Chain,token,False,False
0xa8b12cc90abf65191532a12bb5394a714a46d358,pBTC35A,token,False,False
0xdf1d6405df92d981a2fb3ce68f6a03bac6c0e41f,Verasity (Old),token,False,False
0x4b317864a05c91225ab8f401ec7be0aeb87e9c12,BingoCoin,token,False,False
0xa0d69e286b938e21cbf7e51d71f6a4c8918f482f,Electronic USD,token,False,False
0xf5717f5df41ea67ef67dfd3c1d02f9940bcf5d08,SeChain,token,False,False
0xd3e4ba569045546d09cf021ecc5dfe42b1d7f6e4,Morpheus Network,token,False,False
0xdb2f2bcce3efa95eda95a233af45f3e0d4f00e2a,Aegis,token,False,False
0xb31c219959e06f9afbeb36b388a4bad13e802725,ONO,token,False,False
0x8c4e7f814d40f8929f9112c5d09016f923d34472,XCELTOKEN PLUS,token,False,False
0x0ea984e789302b7b612147e4e4144e64f21425eb,Waletoken,token,False,False
0x90b426067be0b0ff5de257bc4dd6a4815ea03b5f,Strain,token,False,False
0x86772b1409b61c639eaac9ba0acfbb6e238e5f83,Indexed Finance,token,False,False
0x9135d92e3a34e2a94e4474b74b9dc2d51118eed5,Ulgen Hash Power,token,False,False
0x868277d475e0e475e38ec5cda2d9c83b5e1d9fc8,dForce USDT,token,False,False
0x2bba3cf6de6058cc1b4457ce00deb359e2703d7f,HashCoin,token,False,False
0x93b1e78a3e652cd2e71c4a767595b77282344932,BITO Coin,token,False,False
0x3e083d08ada591fe5356c52fbb89fe725fd9d670,CryptoTrust Token,token,False,False
0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,Bacon Protocol Home,token,False,False
0x30f4a3e0ab7a76733d8b60b89dd93c3d0b4c9e2f,CryptogeneToken,token,False,False
0xd7d8f3b8bc8bc48d3acc37879eaba7b85889fa52,ClearDAO,token,False,False
0x44e9ab4a3af1ccc8c1cfce6fc7d3e650373fc507,Cannabium,token,False,False
0x7206926ae9482dbdad19e112b1f2dd4f88dd7772,Nordstrom,token,False,False
0x10e1e953ddba597011f8bfa806ab0cc3415a622b,1X Short Ethereum Token,token,False,False
0xb52fc0f17df38ad76f290467aab57cabaeeada14,VideoGamesToken,token,False,False
0x47da42696a866cdc61a4c809a515500a242909c1,BitRewards Token,token,False,False
0xd0d42005e7b3c0812b1268f0e5faf97ff2423651,KOROMARU,token,False,False
0x2a05d22db079bc40c2f77a1d1ff703a56e631cc1,BitAsean,token,False,False
0x955d5c14c8d4944da1ea7836bd44d54a8ec35ba1,Refund,token,False,False
0xba41ddf06b7ffd89d1267b5a93bfef2424eb2003,Mythos,token,False,False
0xd0929d411954c47438dc1d871dd6081f5c5e149c,Refereum,token,False,False
0x294caec1e7c1b674f409514af529af02e67cdb56,Maya Token,token,False,False
0x2d0e95bd4795d7ace0da3c0ff7b706a5970eb9d3,All Sports,token,False,False
0x5a56da75c50aa2733f5fa9a2442aaefcbc60b2e6,CortexDAO,token,False,False
0xb893a8049f250b57efa8c62d51527a22404d7c9a,American Shiba,token,False,False
0x8a187d5285d316bcbc9adafc08b51d70a0d8e000,Smart Investment Fund Token,token,False,False
0xa150db9b1fa65b44799d4dd949d922c0a33ee606,Digital Reserve Currency,token,False,False
0xbc6da0fe9ad5f3b0d58160288917aa56653660e9,Alchemix USD,token,False,False
0x6295ab2be04a617747481b292c390bfca592cf28,TokenDesk,token,False,False
0x42566cfefc853c232117eba4413e45782a72715d,Krios,token,False,False
0x92cc36d66e9d739d50673d1f27929a371fb83a67,Wagmi,token,False,False
0x94837e5a3d1a3957b8782e8a303f226b29e38a34,Apache,token,False,False
0x79c71d3436f39ce382d0f58f1b011d88100b9d91,Xeonbit Token,token,False,False
0x57e2b08e74b2b2c041e8b7bbb48bf1cdc6b8afb6,1X Short Ethereum Classic Token,token,False,False
0x68a118ef45063051eac49c7e647ce5ace48a68a5,Based Money,token,False,False
0x653430560be843c4a3d143d0110e896c2ab8ac0d,Molecular Future,token,False,False
0x56687cf29ac9751ce2a4e764680b6ad7e668942e,FlynnJamm,token,False,False
0x61fd1c62551850d0c04c76fce614cbced0094498,IDK,token,False,False
0x50fff411f4e22e79857ff9ad3475b50d6df195f0,Phantom Matter,token,False,False
0x9250e33f8ae7b9fe02fb9af97a0c55b42a5ad9d8,Cino Games,token,False,False
0x410e731c2970dce3add351064acf5ce9e33fdbf0,ONBUFF,token,False,False
0x9d62526f5ce701950c30f2caca70edf70f9fbf0f,Blocktanium,token,False,False
0x5dc60c4d5e75d22588fa17ffeb90a63e535efce0,dKargo,token,False,False
0xb9e7f8568e08d5659f5d29c4997173d84cdf2607,Swarm City,token,False,False
0x83f798e925bcd4017eb265844fddabb448f1707d,iearn USDT,token,False,False
0xa38b7ee9df79955b90cc4e2de90421f6baa83a3d,Monkey Coin,token,False,False
0x5c872500c00565505f3624ab435c222e558e9ff8,CoTrader,token,False,False
0x3f2d8861e8ca9a7649d211dbaa3f3d998c6a254a,Bullers Coin,token,False,False
0x63b4f3e3fa4e438698ce330e365e831f7ccd1ef4,CyberFi,token,False,False
0xc0d9da090194d62b2027e4009d9123de399ea7bf,VIPChain,token,False,False
0xdd007278b667f6bef52fd0a4c23604aa1f96039a,Riptide Coin,token,False,False
0x84c722e6f1363e8d5c6db3ea600bef9a006da824,Misbloc,token,False,False
0xb2cf3a438acf46275839a38db7594065f64151d3,TheWorldsAMine,token,False,False
0xd5147bc8e386d91cc5dbe72099dac6c9b99276f5,renFIL,token,False,False
0xee573a945b01b788b9287ce062a0cfc15be9fd86,Exeedme,token,False,False
0x41b3f18c6384dc9a39c33afeca60d9b8e61eaa9f,Noah Decentralized State Coin,token,False,False
0x59af0356cdebd1fa23ae5dadff9170bbfc31278c,Two Prime FF1 Token,token,False,False
0xef6b4ce8c9bc83744fbcde2657b32ec18790458a,PUC,token,False,False
0x8040d35ed6c82f75b1078cf5eb93a2cfd34b2bd8,Bitreal,token,False,False
0x931ad0628aa11791c26ff4d41ce23e40c31c5e4e,Pegasus,token,False,False
0x09e4bdfb273245063ef5e800d891eff7d04f9b83,ETH Price Action Candlestick Set,token,False,False
0x6de0d485a8218c0208db949456df05dd22450002,ZOLOGOLD,token,False,False
0x3c9d6c1c73b31c837832c72e04d3152f051fc1a9,BoringDAO [OLD],token,False,False
0x925206b8a707096ed26ae47c84747fe0bb734f59,WhiteBIT Coin,token,False,False
0xfe5d908c9ad85f651185daa6a4770726e2b27d09,BETHER,token,False,False
0xde201daec04ba73166d9917fdf08e1728e270f06,MOJI Experience Points,token,False,False
0x57b946008913b82e4df85f501cbaed910e58d26c,Marlin,token,False,False
0x31429d1856ad1377a8a0079410b297e1a9e214c2,ANGLE,token,False,False
0x94cb815f4b601b00b363b3177b4d8ed8e0eb7cf2,Coindom,token,False,False
0x01c8857057326b8f64dcb5cba6d802dcd132946e,ShareAt,token,False,False
0x88d59ba796fdf639ded3b5e720988d59fdb71eb8,Payship,token,False,False
0x5feee18d8ba20be1fbfad89b2b793e03c8bb3b95,Gives Token,token,False,False
0x17e6616c45d267bc20a9892b58a01621c592b72d,Ethereum Message Search,token,False,False
0xd9c2d319cd7e6177336b0a9c93c21cb48d84fb54,HAPI,token,False,False
0x9c4a4204b79dd291d6b6571c5be8bbcd0622f050,Tracer DAO,token,False,False
0x737f98ac8ca59f2c68ad658e3c3d8c8963e40a4c,Amon,token,False,False
0x00e150d741eda1d49d341189cae4c08a73a49c95,Infinitus Token,token,False,False
0xde4ce5447ce0c67920a1371605a39187cb6847c8,Deesse,token,False,False
0x4ee15f44c6f0d8d1136c83efd2e8e4ac768954c6,Cream yyCRV,token,False,False
0x2f75113b13d136f861d212fa9b572f2c79ac81c4,Ekta,token,False,False
0xe6f74dcfa0e20883008d8c16b6d9a329189d0c30,FinTech Coin,token,False,False
0x4838903d6319e483ab82ae3f09a1ec36489a4193,Famous Coin,token,False,False
0x4dcadd9adfd450c2ef997bb71888c2995e2d33a0,UniGame,token,False,False
0x256d1fce1b1221e8398f65f9b36033ce50b2d497,Alvey Chain,token,False,False
0x50c77402380cce836cf5515eab44ecad1a5e0d0a,Biogen Inc,token,False,False
0xa62f436faaa942a518a9543f5ef3174ad4112a9e,EDRA,token,False,False
0x3b79a28264fc52c7b4cea90558aa0b162f7faf57,Wonderful Memories,token,False,False
0x13526d323373f4ebfcc71ffb4177efead651c051,Automatic Clearing High Speed,token,False,False
0x63f88a2298a5c4aee3c216aa6d926b184a4b2437,GameCredits,token,False,False
0x628a3b2e302c7e896acc432d2d0dd22b6cb9bc88,LimeWire,token,False,False
0x56ba2ee7890461f463f7be02aac3099f6d5811a8,BlockCAT,token,False,False
0xc14830e53aa344e8c14603a91229a0b925b0b262,Populous XBRL Token,token,False,False
0xa00425d3e2d3e9ff74f3e112b4d3a7978d7d88c2,GoPower,token,False,False
0x64aa3364f17a4d01c6f1751fd97c2bd3d7e7f1d5,Olympus,token,False,False
0x0809bd190c94f4408e691c410e67bff0df5d225d,Cryptonia Poker,token,False,False
0x0e69d0a2bbb30abcb7e5cfea0e4fde19c00a8d47,Carlive Chain,token,False,False
0xeb9951021698b42e4399f9cbb6267aa35f82d59d,Lif,token,False,False
0x1900e8b5619a3596745f715d0427fe617c729ba9,Chainbing,token,False,False
0x0fcbc31c503b4a9ed90e87f8ff46c318a4a14260,Quantfury,token,False,False
0x8971f9fd7196e5cee2c1032b50f656855af7dd26,Lambda,token,False,False
0x7cc61e3ae6360e923e9296c802382ec7c9dd3652,SUN,token,False,False
0x69f64d814aa278825997e71738120392993973a4,Crowdvilla Ownership,token,False,False
0x8faf0be1465b9be70ee73d9123b2a1fdd9f2aae4,Ethereum Lite Cash,token,False,False
0x4adf728e2df4945082cdd6053869f51278fae196,iXMR,token,False,False
0xea8df5308e7463c555047fcd612decfae7d71058,Fiverr International Ltd,token,False,False
0xe2f2a5c287993345a840db3b0845fbc70f5935a5,mStable USD,token,False,False
0x799d214d7143b766cdd4979cd0280939288ba931,Countinghouse Fund,token,False,False
0xac5bf342763248702f4fbd6dc068381a609543a2,KOKA INU,token,False,False
0x705ee96c1c160842c92c1aecfcffccc9c412e3d9,ClearPoll,token,False,False
0xabe580e7ee158da464b51ee1a83ac0289622e6be,Offshift,token,False,False
0x984c134a8809571993fd1573fb99f06dc61e216f,Art Chain Global,token,False,False
0x88d50b466be55222019d71f9e8fae17f5f45fca1,Cryptaur,token,False,False
0x7b188a8b3a2113621895fb35fc67a779caffa92d,QOS Chain,token,False,False
0x66149b85cbd202eaf4a93713702a7e94fc1121a7,Cryptoxygen,token,False,False
0x455e53cbb86018ac2b8092fdcd39d8444affc3f6,POL  ex MATIC ,token,False,False
0xbc1234552ebea32b5121190356bba6d3bb225bb5,BitClave,token,False,False
0xf21661d0d1d76d3ecb8e1b9f1c923dbfffae4097,Realio Network,token,False,False
0x5eaa69b29f99c84fe5de8200340b4e9b4ab38eac,Raze Network,token,False,False
0x566ff8d8bd6de69d2af4e3cf9153e2cc77c7972f,VianeXGold,token,False,False
0x4c6ec08cf3fc987c6c4beb03184d335a2dfc4042,MurAll,token,False,False
0xcb98f42221b2c251a4e74a1609722ee09f0cc08e,iDASH,token,False,False
0x53dfea0a8cc2a2a2e425e1c174bc162999723ea0,Jarvis Synthetic Swiss Franc,token,False,False
0xda4c5aea122260e70616e979592735f12fe20499,Axion (OLD),token,False,False
0xf87271ff78a3de23bb7a6fbd3c7080199f6ae82b,Guten Check,token,False,False
0xa799c4adcf62e025ce4d8abe6a77cebc487d772a,LuxFi,token,False,False
0xc80c5e40220172b36adee2c951f26f2a577810c5,Bankera,token,False,False
0x4fe83213d56308330ec302a8bd641f1d0113a4cc,NuCypher,token,False,False
0xb23d80f5fefcddaa212212f028021b41ded428cf,Echelon Prime,token,False,False
0xf61718057901f84c4eec4339ef8f0d86d2b45600,iearn SUSD,token,False,False
0xc769506c9411821f62aebc13a98d002561fb3a1f,Derby Coin,token,False,False
0xe71458296ce66f7e8c8df694569b519013f3bd3c,UNI-V2,token,False,False
0x94e0bab2f6ab1f19f4750e42d7349f2740513ad5,Unicly,token,False,False
0x9b11efcaaa1890f6ee52c6bb7cf8153ac5d74139,ATMChain,token,False,False
0x0b63128c40737b13647552e0c926bcfeccc35f93,wLITI,token,False,False
0x84342e932797fc62814189f01f0fb05f52519708,Neighbourhoods,token,False,False
0x6a22e5e94388464181578aa7a6b869e00fe27846,sXAG,token,False,False
0x61725f3db4004afe014745b21dab1e1677cc328b,Digital  Asset Exchange Token,token,False,False
0x80ab141f324c3d6f2b18b030f1c4e95d4d658778,DEA,token,False,False
0xee1ae38be4ce0074c4a4a8dc821cc784778f378c,VYNK Chain,token,False,False
0xc299004a310303d1c0005cb14c70ccc02863924d,Trinity Protocol,token,False,False
0x3fa400483487a489ec9b1db29c4129063eec4654,CryptoKek,token,False,False
0xf205d2d65205711b6f6aae3fcb7ebdbc8573f192,Bmining Token,token,False,False
0xade7b5f4a421d81ddad8ce86f77a0efe8921e9cc,Diligence,token,False,False
0xe66f7261f72861e3399eb15424f2f2a2e976cab3,SilverStone,token,False,False
0x14468ff6b324f1c5a869e62b9c442846e7d0baf1,Maya Coin,token,False,False
0x2aad9dbc82611485a52325923e1187734e951b78,BYTZ,token,False,False
0x7e9e431a0b8c4d532c745b1043c7fa29a48d4fba,eosDAC,token,False,False
0x8fcb39a25e639c8fbd28e8a018227d6570e02352,RealT   1815 S Avers Ave  Chicago  IL 6,token,False,False
0x1295b55fa04fbac6d9e7c351ecb3486e88129027,LightChain,token,False,False
0xbfc43a35b3ae8f7463c5ac88a0c46107cfce6f67,Octus Social Media Market,token,False,False
0x6c158864d3b06113bfd9f5f2c219725fd5bc3923,Mini Ethereum 2,token,False,False
0x92685e93956537c25bb75d5d47fca4266dd628b8,Bitlle Token,token,False,False
0xbc17729fdf562723f0267f79ff25ade441056d87,Karus Starter,token,False,False
0xa73862c5a66cf3be4bf86f60acf085bd927f83f8,Daily Funds,token,False,False
0x4b19c70da4c6fa4baa0660825e889d2f7eabc279,Gamium,token,False,False
0xf96459323030137703483b46fd59a71d712bf0aa,XTAKE,token,False,False
0x743bba828949fce4557bad9a52db488ce6fdff8d,ZHSH Chain,token,False,False
0x68e14bb5a45b9681327e16e528084b9d962c1a39,BitClave - Consumer Activity Token,token,False,False
0xfc1e690f61efd961294b3e1ce3313fbd8aa4f85d,Aave DAI v1,token,False,False
0x7b3d36eb606f873a75a6ab68f8c999848b04f935,NFTLootBox,token,False,False
0x1dd80016e3d4ae146ee2ebb484e8edd92dacc4ce,Lead Token,token,False,False
0x34be5b8c30ee4fde069dc878989686abe9884470,SENATE,token,False,False
0x8188e51bc678f0070531f0e782718df0027452de,ZERACOIN,token,False,False
0x9954ff0295443c01f562dccb1f893be464e01986,pahoo,token,False,False
0x31c2415c946928e9fd1af83cdfa38d3edbd4326f,MADworld,token,False,False
0xa4e8c3ec456107ea67d3075bf9e3df3a75823db0,Loom Network (OLD),token,False,False
0x915044526758533dfb918eceb6e44bc21632060d,Chroma,token,False,False
0x2dbd330bc9b7f3a822a9173ab52172bdddcace2a,YFED.Finance,token,False,False
0xc4d5545392f5fc57eba3af8981815669bb7e2a48,HEdpAY,token,False,False
0xf6f364fe92a87225caeaf3840700917416427e00,Blox Chain,token,False,False
0x16980b3b4a3f9d89e33311b5aa8f80303e5ca4f8,KIRA Network,token,False,False
0x51726fd6e6d264370114d15df83da1e13063fb0f,Mall Token Gold,token,False,False
0xe431a4c5db8b73c773e06cf2587da1eb53c41373,Trias [Old Token],token,False,False
0x6faa826af0568d1866fca570da79b318ef114dab,B21,token,False,False
0x8cb924583681cbfe487a62140a994a49f833c244,SWAPP Protocol,token,False,False
0xe8e29fa0e8b21f6791ad9f65347d806d4f47d063,BMW AG,token,False,False
0xc0ba369c8db6eb3924965e5c4fd0b4c1b91e305f,DLP Duck Token,token,False,False
0xc9634da9b1eefd1cb3d88b598a91ec69e5afe4e4,Maxum,token,False,False
0xc1c7883ea017b083b6167040dbb9c156a8e6b9e9,ARMENIAN BLOCKCHAIN BANK,token,False,False
0x4b969c8c382953e18976bf9211b0fe7a28e12172,Majatoken,token,False,False
0xf813f3902bbc00a6dce378634d3b79d84f9803d7,PATH Token,token,False,False
0x3e991dbec296e00626e58c33b62e53bec9d54636,USDL,token,False,False
0xf256cc7847e919fac9b808cc216cac87ccf2f47a,Aave XSUSHI,token,False,False
0xb09fb1961d5a222e934f97e1f6d0f003ac7f883a,ALLBI Cash,token,False,False
0x02f7d805f895c8ea3d14f11ba4df3352580cc506,Jc Penney,token,False,False
0x3af375d9f77ddd4f16f86a5d51a9386b7b4493fa,YES Trump Augur Prediction Token,token,False,False
0xaa7fb1c8ce6f18d4fd4aabb61a2193d4d441c54f,ShitCoin,token,False,False
0xb89903dde3899f0280b99913168ee833a7896b93,AurusSILVER,token,False,False
0x7728dfef5abd468669eb7f9b48a7f70a501ed29d,Paragon,token,False,False
0x225927f8fa71d16ee07968b8746364d1d9f839bd,Bitcoin Fast BTCF,token,False,False
0x52662717e448be36cb54588499d5a8328bd95292,Tenshi,token,False,False
0x9709bb5ce25fcd6f9786d3e4ccf422717367473c,MoFlux - Boomtown Set II,token,False,False
0x045eb7e34e94b28c7a3641bc5e1a1f61f225af9f,ZPAY,token,False,False
0x20945ca1df56d237fd40036d47e866c7dccd2114,Nsure Network,token,False,False
0x3209d14ff61766359e64aceff91877cec2ad968e,CouponBay,token,False,False
0x6737fe98389ffb356f64ebb726aa1a92390d94fb,Zero Carbon Project,token,False,False
0x431ad2ff6a9c365805ebad47ee021148d6f7dbe0,dForce Token,token,False,False
0x55b9a11c2e8351b4ffc7b11561148bfac9977855,Digix,token,False,False
0x5f4506db5b568e103532f84d32a285cdd5aa5751,Organik,token,False,False
0x08da69ca2bfe378f384cb76c84d6ded701ec65c7,10X Long Litecoin Token,token,False,False
0x5f33d158ca7275848f70a3f149b421190df85b32,PDX,token,False,False
0xd45247c07379d94904e0a87b4481f0a1ddfa0c64,Buggyra Coin Zero,token,False,False
0xb3bace433288645114fe8e8aa91f87659cbf665b,Wallet Plus X,token,False,False
0x41bbcf4f8f0e8a0a3cce4287d1c0c3d27c65ba0d,MBC Block,token,False,False
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,Maker,token,False,False
0x6a969d379700b2e5ea4e684d273d63c1c050ba49,Pacific,token,False,False
0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,DODO,token,False,False
0x417d6feeae8b2fcb73d14d64be7f192e49431978,Skillcoin,token,False,False
0x6ce21e5f5383c95691d243879a86a6025e0870c0,Hintchain,token,False,False
0x407a3e019c655b779ccd098ff50377e4c5f1c334,OtherDAO,token,False,False
0x5c679a0a79d495affe049c02483519d51e37f32b,Daniel Mark Harrison & Company,token,False,False
0xe1747a23c44f445062078e3c528c9f4c28c50a51,Eterna Hybrid Exchange,token,False,False
0xb1abd7aba7d99bbefb33d1dfc66b0dd522335350,Euro Stable Token,token,False,False
0x4afb0aac9b862946837b2444566b8a914d6d0d97,Simian Finance,token,False,False
0x95ba34760ac3d7fbe98ee8b2ab33b4f1a6d18878,DeCash,token,False,False
0x0a2d9370cf74da3fd3df5d764e394ca8205c50b6,Save Environment Token,token,False,False
0x56a86d648c435dc707c8405b78e2ae8eb4e60ba4,StackOS,token,False,False
0xc6e64729931f60d2c8bc70a27d66d9e0c28d1bf9,Flow Protocol,token,False,False
0xee395235ac363725c6b895d8994706cb7050482f,Sky Net Security,token,False,False
0x1c5f43710a1776b0ea7191b7ead75d4b98d69858,Pool of Stake,token,False,False
0x22c5543d1a35178cb03b33f929a959145e538532,The Wasted Lands,token,False,False
0x81f09ed4b98b1c8e99b1fa838b72acb842afe94c,3X Long PAX Gold Token,token,False,False
0x8fc9b6354e839ab1c8b31f4afa53607092b8c2e5,ECOSC,token,False,False
0xf1ac7a375429719de0dde33528e2639b9a206eba,Arena Match Gold,token,False,False
0x9275e8386a5bdda160c0e621e9a6067b8fd88ea2,Nobunaga,token,False,False
0x6dccf9c0ab71dac26b7f7886e43a2b433806c590,vibrant,token,False,False
0x953e22945b416730bad05009af05b420e598e412,GameXCoin,token,False,False
0x5cc00cca0692b9b34af816e5439cdb47d3b63691,WooshCoin,token,False,False
0xfb444c1f2b718ddfc385cb8fd9f2d1d776b24668,Elamachain,token,False,False
0x082e13494f12ebb7206fbf67e22a6e1975a1a669,Artis Turba,token,False,False
0x6be61833fc4381990e82d7d4a9f4c9b3f67ea941,Hotbit Token,token,False,False
0x834ce7ad163ab3be0c5fd4e0a81e67ac8f51e00c,Polkainsure Finance,token,False,False
0x0af5855a348c58a8bbf65bcc7b9bbacd0e7e2238,Ulanco,token,False,False
0xc118ab211227a35386718804a1fd14946d42643f,Matrix World Network,token,False,False
0xc520f3ac303a107d8f4b08b326b6ea66a4f961cd,LG,token,False,False
0x53c8395465a84955c95159814461466053dedede,DeGate,token,False,False
0xcac67589df40394c6f658f06a6545166c7ca6768,MutualDEXToken,token,False,False
0x1d00a0587f178bef239c8aae93df734d1e70c579,DINT Token,token,False,False
0xabccaadd77078a67622dfd5f74066ce4581c0a99,mameCoin,token,False,False
0xd0c59798f986d333554688cd667033d469c2398e,Ymen.Finance,token,False,False
0x3e1d5a855ad9d948373ae68e4fe1f094612b1322,HyperQuant,token,False,False
0x10b123fddde003243199aad03522065dc05827a0,Synapse,token,False,False
0xb348cb0638b2399ae598b5575d5c12e0f15d3690,allbandex,token,False,False
0x3f06b5d78406cd97bdf10f5c420b241d32759c80,CYBERFM,token,False,False
0xa9fbb83a2689f4ff86339a4b96874d718673b627,FireAnts,token,False,False
0xcb4787bf505a751ec37678e33d2b4fdf491af9d2,GOLDQR COIN,token,False,False
0x5f4c148d17effd165c2e2d46b46d2bd6e3ebdc3e,5KM RUN,token,False,False
0x4b4b1d389d4f4e082b30f75c6319c0ce5acbd619,Heart Number,token,False,False
0xb8ddc930c2bab6c71610a2be639036e829f9c10b,KwhCoin,token,False,False
0x99534ef705df1fff4e4bd7bbaaf9b0dff038ebfe,Ankr MATIC Reward Earning Bond,token,False,False
0x3802c218221390025bceabbad5d8c59f40eb74b8,Guarded Ether,token,False,False
0x01fa555c97d7958fa6f771f3bbd5ccd508f81e22,Civil,token,False,False
0x6beb418fc6e1958204ac8baddcf109b8e9694966,Linker Coin,token,False,False
0x4b7265d153886a7dc717e815862acde6ff7b5bc8,DENCHCOIN,token,False,False
0xa2120b9e674d3fc3875f415a7df52e382f141225,ATA,token,False,False
0x92e187a03b6cd19cb6af293ba17f2745fd2357d5,Unit Protocol New,token,False,False
0x35401c8ca3e994d627d1610777877e5abee932dc,Pahoo,token,False,False
0x6f80310ca7f2c654691d1383149fa1a57d8ab1f8,Silo Finance,token,False,False
0xd811e485cb4ab1fad56233de4464fb5d1c9f3e99,Yearn Global,token,False,False
0xed2d13a70acbd61074fc56bd0d0845e35f793e5e,Planet Mojo,token,False,False
0x58002a6b6e659a16de9f02f529b10536e307b0d9,Crypto Holding Frank Token,token,False,False
0xcd7492db29e2ab436e819b249452ee1bbdf52214,SafeMoon Inu,token,False,False
0xe202873079913858f9ba8795ba957a4ad561ca24,Wifi Coin,token,False,False
0xaef38fbfbf932d1aef3b808bc8fbd8cd8e1f8bc5,Creditbit,token,False,False
